smiles,HalfLife,group
Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],0.0,training
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.857332496,training
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1.113943352,training
O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21,-0.107905397,training
O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,0.603144373,training
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.220108088,training
O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.322219295,training
C[C@@H]([C@@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,1.69019608,training
Cc1ncc([N+](=O)[O-])n1CC(O)CN1CCOCC1,0.792391689,training
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.342422681,training
CC(c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0.748188027,training
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0.414973348,training
CCCCCCCCCC=CCCC(=O)N=CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](Nc2ncnc3[nH]cnc23)O[C@H]1[C@@H](O)CO,0.113943352,training
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.477121255,training
CC(c1nc(-c2ccc(C#N)cc2)cs1)[C@@](O)(Cn1cncn1)c1cc(F)ccc1F,1.939019776,training
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,0.0,training
OC[C@@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@H]1O,0.72427587,training
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.146128036,training
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.113943352,training
CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.531478917,training
CCCC(=O)OCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,-0.522878745,training
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,1.342422681,training
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,1.0,training
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0.51851394,training
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.612783857,training
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.278753601,training
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.113943352,training
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1.041392685,training
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.913813852,training
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.672097858,training
CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,0.380211242,training
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.612783857,training
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,0.414973348,training
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,0.579783597,training
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,1.130333768,training
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(CC(C)=O)c3C2=O)ccc1OC,0.780317312,training
CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,0.462397998,training
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.146128036,training
COc1cc(CC(=O)NCC(=O)N(CCC(=O)O)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)Nc1ccccc1C,0.204119983,training
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)C(N)CO,-0.585026652,training
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,-0.022276395,training
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.832508913,training
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0.707570176,training
COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1,-0.22184875,training
COc1ccc(CNC[C@@H](O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,0.51851394,training
COc1ccccc1N1CCN(C[C@@H](O)COc2cccc3ccccc23)CC1,0.51851394,training
COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.255272505,training
CC(C)(C)NC[C@@H](O)COc1cccc2c1CCC(=O)N2,0.672097858,training
C=CCc1ccccc1OCC(O)CNC(C)C,0.397940009,training
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,0.278753601,training
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0.380211242,training
Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,0.663700925,training
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0.963787827,training
CC(C)NC[C@@H](O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,1.093421685,training
C=CCOc1ccccc1OC[C@H](O)CNC(C)C,0.037426498,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,0.342422681,training
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.322219295,training
CC(C)NCC(O)COc1cccc2ccccc12,0.531478917,training
Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,0.397940009,training
CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.176091259,training
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.544068044,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.785329835,training
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,1.230448921,training
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.0,training
Cc1cc(OC[C@H](O)CNC(C)C)c(C)c(C)c1O,0.491361694,training
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,-0.823908741,training
COCCc1ccc(OCC(O)CNC(C)C)cc1,0.556302501,training
CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1,1.086359831,training
CC(C)NC[C@H](O)COc1ccc(O)cc1,0.45484486,training
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,1.041392685,training
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,0.886490725,training
Nc1cc(-c2ccncc2)c[nH]c1=O,0.301029996,training
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,1.897077003,training
Nc1ccncc1,0.556302501,training
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],-0.107905397,training
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.633468456,training
NC(=S)NN=Cc1ncccc1N,0.278753601,training
CN=C(NC#N)NCCSCc1[nH]cnc1C,0.342422681,training
N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,0.447158031,training
O=c1[nH]cnc2[nH]ncc12,-0.096910013,training
Cc1ncsc1CCCl,0.653212514,training
O=c1[nH]c(O)cn1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,1.0,training
Nc1[nH]c(=O)ncc1F,0.62324929,training
O=c1[nH]cc(F)c(=O)[nH]1,-0.920818754,training
Cc1cn[nH]c1,0.645422269,training
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.716003344,training
Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c65)c78,1.62324929,training
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1.653212514,training
Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,0.465382851,training
S=c1[nH]cnc2[nH]cnc12,0.0,training
Cn1cc[nH]c1=S,0.380211242,training
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.176091259,training
O=c1[nH]c(O)cn1/N=C/c1ccc([N+](=O)[O-])o1,-0.013228266,training
COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,0.579783597,training
Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,-0.173925197,training
CCCc1cc(=O)[nH]c(=S)[nH]1,0.113943352,training
O=NNc1cnccn1,-0.420216403,training
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-0.22184875,training
Nc1nc(=S)c2[nH]cnc2[nH]1,1.386498966,training
OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(O)=NO)cc1,1.094471129,training
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,0.342422681,training
C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,-0.080921908,training
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.401400541,training
NC[C@H]1OB(O)c2c(OCCCO)cccc21,1.064457989,training
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1,1.117271296,training
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,0.414973348,training
CCC[S@+]([O-])CCCN(CC)C[C@@H](O)COc1ccc(C#N)cc1,0.380211242,training
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,1.406710459,training
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,1.298853076,training
CN(C)[C@@H](c1cccc(O)c1)[C@H]1CCCC[C@H]1O,0.58546073,training
CN(C)C[C@H](c1ccc(O)cc1)C1(O)CCCCC1,0.924279286,training
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,1.146128036,training
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0.908485019,training
NCCc1ccc(O)c(O)c1,-0.37675071,training
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1.079181246,training
CC[N+](C)(C)c1cccc(O)c1,0.255272505,training
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,2.158362492,training
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1.096910013,training
Cc1cccc(C)c1OCC(C)N,0.995635195,training
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,1.397940009,training
CC(C=Cc1c(C)c(O)c2ccccc2c1O)=CCC[C@H](C)CCC[C@H](C)CCCC(C)C,0.86332286,training
C[C@@H](N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C,0.397940009,training
CN(CCC(=O)C=Cc1ccc(O)cc1)CCc1ccc2c(c1)OCO2,-1.0,training
CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,1.517195898,training
CC(C)c1cccc(C(C)C)c1O,0.505149978,training
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,0.77815125,training
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,0.591064607,training
CCC(c1cccc(O)c1)[C@@H](C)CN(C)C,0.378397901,training
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.698970004,training
OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,0.380211242,training
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.716003344,training
CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1.173186268,training
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0.380211242,training
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,0.568201724,training
N#C[C@@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,0.089905111,training
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,1.012837225,training
CCOc1ccc(Cc2cc(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,1.086359831,training
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0.397940009,training
Oc1cc2c(cc1O)[C@H](Cc1cccc3ccccc13)NCC2,0.198657087,training
CNCCCC12CCC(c3ccccc31)c1ccccc12,1.707570176,training
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,1.0,training
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0.602059991,training
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1.278753601,training
CCOc1ccccc1OCC1CNCCO1,0.612783857,training
C[n+]1ccccc1C=NO,0.146128036,training
CN(C)C/C=C(\c1ccc(Br)cc1)c1cccnc1,0.796574333,training
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.908485019,training
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,1.342422681,training
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,0.662757832,training
NC(Cc1ccccn1)c1ccccc1,1.017033339,training
CC(c1ccccn1)c1c(CCN(C)C)sc2ccccc12,0.959041392,training
CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,0.954242509,training
CC(C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,1.041392685,training
C[C@@H](c1cccnc1F)c1c(CCN(C)C)sc2ccccc12,1.176091259,training
CN(C)CCN(Cc1cccs1)c1ccccn1,0.204119983,training
CCC1(c2c[nH]cn2)Cc2ccccc2C1,0.230448921,training
CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,1.424881637,training
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1.230448921,training
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1.411619706,training
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,1.176091259,training
CNCCC=C1c2ccccc2CCc2ccccc21,1.477121255,training
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.51851394,training
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,0.643452676,training
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)c(F)c12,0.86923172,training
COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,1.568201724,training
COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,0.770852012,training
COc1cc(N)cn[n+]1-c1ccccc1,1.149219113,training
COc1cc(Cc2cnc(N)nc2N)c2cc(Cc3c(C(=O)N(C)C)[nH]c4ccc(Cl)cc34)oc2c1OC,1.648847708,training
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccncc2)nc1OC,0.857332496,training
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,-0.327902142,training
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(O)=NO)cc23)c1,0.699837726,training
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,0.755874856,training
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,0.973127854,training
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.812913357,training
COc1ccc2[nH]c([S@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,-0.080921908,training
COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,0.555094449,training
COc1cc([S+](C)[O-])ccc1-c1nc2ccncc2[nH]1,0.079181246,training
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,0.0,training
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,0.255272505,training
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,-0.236572006,training
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0.278753601,training
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.255272505,training
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)[nH]n1,1.098297536,training
COc1cc(NC(C)CCCN)c2ncccc2c1,0.851258349,training
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0.0,training
COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,-0.096910013,training
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.982271233,training
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1.230448921,training
C=C[C@@H]1CNCC[C@@H]1CCCc1ccnc2ccc(OC)cc12,1.08278537,training
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,0.255272505,training
Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,1.278753601,training
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2.079181246,training
CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,0.791690649,training
CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,1.041392685,training
CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(CCOC)c(CC)c2[nH]1,0.602059991,training
C/C=C/c1cc(OC)c(OC)cc1OC,0.568201724,training
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0.414973348,training
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.342422681,training
O=S(=O)(O)c1cc(O)ccc1O,0.303196057,training
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1.414973348,training
NNc1nncc2ccccc12,0.0,training
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,1.307496038,training
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.2955671,training
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.146128036,training
N=C(N)N/N=C1\CCc2c(C(=N)N)cccc21,1.815577748,training
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.886490725,training
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.86923172,training
O=S(=O)(Nc1ccccc1)c1cccc(/C=C/C(O)=NO)c1,0.204119983,training
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.322219295,training
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2.755874856,training
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2.929418926,training
CC(C)(C)/[N+]([O-])=C/c1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,0.556302501,training
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,1.127104798,training
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.84509804,training
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.991226076,training
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.86923172,training
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,0.496929648,training
Clc1cccc(Cl)c1NC1=NCCN1,0.880813592,training
COc1nc(C)nc(Cl)c1NC1=NCCN1,0.342422681,training
Clc1ccc2nsnc2c1NC1=NCCN1,0.380211242,training
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.359835482,training
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,0.86332286,training
c1ccc2c(c1)OCC(C1=NCCN1)O2,0.62324929,training
CS(=O)(=O)OCCN(CCBr)c1c(C(=O)NCCOP(=O)(O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-1.0,training
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0.113943352,training
CCCNc1nc(NCCC)nc(N(C)OC)n1,0.748962861,training
CC(=O)NCCCS(=O)(=O)O,0.505149978,training
CC(=O)Nc1nnc(S(N)(=O)=O)s1,1.113943352,training
CS(=O)(=O)OCCCCOS(C)(=O)=O,0.531478917,training
CCCCN=C(N)N=C(N)N,0.664641976,training
O=NN(CCCl)C(=O)NCCCl,-0.431798276,training
C[N+](C)(C)C[C@H](O)CC(=O)[O-],0.698970004,training
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0.484299839,training
CC[C@@H](CO)NCCN[C@@H](CC)CO,0.491361694,training
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,-0.420216403,training
O=[N+]([O-])OC[C@H](O)CO,0.397940009,training
CC(N)CCCC(C)(C)O,0.397940009,training
CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,-0.30980392,training
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)C(C)NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)O[C@H](C(C=O)NC(C)=O)[C@H](O)[C@H](O)CO)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,0.311753861,training
C[N+](C)(C)NCCC(=O)[O-],0.792391689,training
CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0.10720997,training
CN(CC(N)=O)C(=O)N(CCCl)N=O,0.0,training
CCCCCCCCCCCCCCC[C@@H](O)[C@H](C)N,1.472756449,training
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,0.26245109,training
CC(=O)NC(CSSCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(N)=O,1.27989498,training
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,1.041392685,valid
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.491361694,valid
NCCCNCCSP(=O)(O)O,-0.823908741,valid
CCCC[P@@](=O)(O)CCCN,0.322219295,valid
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,1.146128036,valid
NCCC(O)(P(=O)(O)O)P(=O)(O)O,1.505149978,valid
CC(C)CC1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(NC(=O)C3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)C(=O)N12,0.946452265,valid
CN1CC(C(=O)N[C@]2(C)O[C@]3(O)[C@@H]4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-0.259637311,valid
CN1CC(C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0.322219295,valid
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-0.443697499,valid
Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-0.677780705,valid
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1.204119983,valid
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0.602059991,valid
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.041392685,valid
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-0.301029996,valid
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,0.301029996,valid
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,1.653212514,valid
CCC1=C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.255272505,valid
CCOP(=O)(OCC)[C@@H](NC(=O)[C@]1(O)[C@@H](O)[C@@]2(CC)C=CCN3CC[C@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7C[N@@](CCc8c6[nH]c6ccccc86)C[C@@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)C(C)C,1.53529412,valid
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.826074803,valid
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.361727836,valid
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.544068044,valid
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1.414973348,valid
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.255272505,valid
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.113943352,valid
NC1(C(=O)O)CC1,0.770852012,valid
CC(=O)NC(CS)C(=O)O,0.740362689,valid
NCCCCCC(=O)O,0.69019608,valid
NCC(=O)CCC(=O)O,-0.080921908,valid
CCCC[S@](=N)(=O)CCC(N)C(=O)O,0.225309282,valid
O=C(O)C(Cl)Cl,-0.187086643,valid
O=C(O)P(=O)(O)O,0.672097858,valid
