smiles,HIV_large,group
CC(=O)OC1C(O)COC(OC2CCC34CC35CCC3(C)C(C6(C)CCC(C(C)(C)O)O6)C(O)CC3(C)C5CC(OC3OCC(O)C(O)C3O)C4C2(C)C)C1OC1OCC(O)C(O)C1O,0,training
Cc1ccc(C(=O)Nc2ccc(CP(=O)(O)O)cc2)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(CP(=O)(O)O)cc4)ccc3C)c2)c1,1,training
O=C(CN(c1ccc(S(=O)(=O)O)cc1)c1ccc(S(=O)(=O)O)cc1)Nn1cnc2ccc(S(=O)(=O)N(c3ccc(S(=O)(=O)O)cc3)c3ccc(S(=O)(=O)O)cc3)cc2c1=O,0,training
O=C(NCCCN(CCCCN(CCCNC(=O)c1cc(S(=O)(=O)O)cc(O)c1O)C(=O)c1cc(S(=O)(=O)O)cc(O)c1O)C(=O)c1cc(S(=O)(=O)O)cc(O)c1O)c1cc(S(=O)(=O)O)cc(O)c1O,0,training
O=C(Nc1cccc2c(OC(=O)C(Cl)Cl)c(N=Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc(N=Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c12)C(Cl)Cl,0,training
Cc1cc(NS(=O)(=O)c2ccc(N=Nc3cc(N=Nc4ccc(S(=O)(=O)Nc5cc(C)nc(C)n5)cc4)c4c(NC(=O)C(Cl)Cl)cccc4c3OC(=O)C(Cl)Cl)cc2)nc(C)n1,0,training
Cc1nnc(NS(=O)(=O)c2ccc(N=Nc3cc(N=Nc4ccc(S(=O)(=O)Nc5nnc(C)s5)cc4)c4c(NC(=O)C(Cl)Cl)cccc4c3OC(=O)C(Cl)Cl)cc2)s1,0,training
O=S(=O)(O)c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccc(S(=O)(=O)O)cc41)-c1cc(S(=O)(=O)O)ccc1-3)c1ccc(S(=O)(=O)O)cc21,0,training
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)ccc1C,1,training
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=S)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)ccc1C,1,training
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=S)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,1,training
O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cc(S(=O)(=O)O)ccc3O)cc2)cc1)c1cc(S(=O)(=O)O)ccc1O,1,training
O=C(Nc1cc(C(=O)Nc2cccc(S(=O)(=O)O)c2)cc(C(=O)Nc2cccc(S(=O)(=O)O)c2)c1)c1cccc(C(=O)Nc2cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)c2)c1,1,training
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4SSc4ccccc4C(=O)Nc4ccc(S(=O)(=O)c5ccc(NS(=O)(=O)c6ccc(NC(C)=O)cc6)cc5)cc4)cc3)cc2)cc1,1,training
COc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4SSc4ccccc4C(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)c6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,1,training
COc1cc(N=Nc2cc(NC(C)=O)c(N=Nc3ccc(S(=O)(=O)O)cc3)cc2S(=O)(=O)O)c(C)cc1N=Nc1cc(OC)c(NC(=O)c2ccc(N)cc2)cc1C,1,training
O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1,0,training
CCCCCCCCCCN(CCCCCCCCCC)CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CN(CCCCCCCCCC)CCCCCCCCCC)cc2)cc1,0,training
CCCCCCCCCCCCN(CCCCCCCCCCCC)CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CN(CCCCCCCCCCCC)CCCCCCCCCCCC)cc2)cc1,0,training
CCOC(=O)Nc1ccc(S(=O)(=O)I)cc1,0,training
COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5c(N)ccc6cc(S(=O)(=O)O)ccc56)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,training
CCOc1cc(N=Nc2cc(Cl)c(S(=O)(=O)O)cc2Cl)c2cc(S(=O)(=O)O)ccc2c1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)c3ccc(N)cc3)ccc2c1O,1,training
COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc(S(=O)(=O)O)cc5C)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,training
Cc1cc(NC(=O)c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(NC(=O)c5ccc(N)cc5)ccc4c3O)cc2)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,1,training
Cc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,1,training
Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,training
COc1cc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N,1,training
Cc1cc(N=Nc2ccc(NC(=O)c3ccc(NC(=O)c4ccccc4)cc3)c3ccc(S(=O)(=O)O)cc23)ccc1N=Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,0,training
O=C(Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2c(S(=O)(=O)O)cc(O)c3c(NC(=O)c4ccccc4)cc(S(=O)(=O)O)cc23)cc1,1,training
O=C(Nc1ccc(Sc2ccc(N=Nc3c(O)c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)ccc34)cc2)cc1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)cc1,0,training
O=C(Nc1ccc(Sc2ccc(N=Nc3c(O)c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)ccc34)cc2)cc1)c1ccc(N=Nc2ccc3c(S(=O)(=O)O)cccc3c2O)cc1,0,training
Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,1,training
COc1cc(NC(=O)c2ccc(NC(=O)c3ccc(N)cc3)cc2)c(OC)cc1N=Nc1ccc(N=Nc2ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3c2)c(C)c1,1,training
Cc1cc(NS(=O)(=O)c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)cc2)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,1,training
O=C(Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3)c(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3)c(S(=O)(=O)O)cc2c1,1,training
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1c1c3c(O)n(-c2ccc(Cc3ccc(-n4c(O)c5c(c4O)C46C=C(C(C)C)C5CC4C4(C)CCCC(C)(C(=O)O)C4CC6)cc3)cc2)c1O,0,training
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1c1c3c(O)n(-c2ccc(-n3c(O)c4c(c3O)C35C=C(C(C)C)C4CC3C3(C)CCCC(C)(C(=O)O)C3CC5)cc2)c1O,0,training
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1c1c3c(O)n(-c2ccccc2-n2c(O)c3c(c2O)C24C=C(C(C)C)C3CC2C2(C)CCCC(C)(C(=O)O)C2CC4)c1O,0,training
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1c1c3c(O)n(-c2cccc(-n3c(O)c4c(c3O)C35C=C(C(C)C)C4CC3C3(C)CCCC(C)(C(=O)O)C3CC5)c2)c1O,0,training
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1c1c3c(O)n(CCCCCCn2c(O)c3c(c2O)C24C=C(C(C)C)C3CC2C2(C)CCCC(C)(C(=O)O)C2CC4)c1O,0,training
O=C(Nc1ccccc1)c1cc(S(=O)(=O)Nc2nc3cccnc3[nH]2)c(SSc2cc(Cl)c(C(=O)Nc3ccccc3)cc2S(=O)(=O)Nc2nc3cccnc3[nH]2)cc1Cl,1,training
O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)Nc2nc3cccnc3[nH]2)c(SSc2cc(Cl)c(C(=O)Nc3ccc(Cl)cc3)cc2S(=O)(=O)Nc2nc3cccnc3[nH]2)cc1Cl,0,training
Cc1ccc(NC(=O)c2cc(S(=O)(=O)Nc3nc4cccnc4[nH]3)c(SSc3cc(Cl)c(C(=O)Nc4ccc(C)cc4)cc3S(=O)(=O)Nc3nc4cccnc4[nH]3)cc2Cl)cc1,0,training
O=C(Nc1ccccc1)c1cc(S(=O)(=O)NC2=NC(c3ccccc3)c3cc(Cl)ccc3N2)c(SSc2cc(Cl)c(C(=O)Nc3ccccc3)cc2S(=O)(=O)NC2=NC(c3ccccc3)c3cc(Cl)ccc3N2)cc1Cl,0,training
O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)NC2=NC(c3ccccc3)c3cc(Cl)ccc3N2)c(SSc2cc(Cl)c(C(=O)Nc3ccc(Cl)cc3)cc2S(=O)(=O)NC2=NC(c3ccccc3)c3cc(Cl)ccc3N2)cc1Cl,0,training
CC1=C(C(C)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(C)O)=C3C,0,training
CN1CC(=NC(=O)c2cccc(C(=O)NC3=C[N+](C)=C(C(=O)Nc4cc(C(=O)NCCC(=N)N)cn4C)C3)c2)C=C1C(=O)Nc1cc(C(=O)NCCC(=N)N)cn1C,1,training
CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1,0,training
COc1ccc(C(=O)C=Cc2ccc(OCCSCCCCCCCCCCSCCOc3ccc(C=CC(=O)c4ccc(OC)c(OC)c4)cc3)cc2)cc1OC,0,training
CCN(CCCl)c1cc(C(=O)Nc2cc(NC(=O)c3cc(N(CC)CCCl)c([N+](=O)[O-])cc3[N+](=O)[O-])cc(C(=O)NCCN(C)C)c2)c([N+](=O)[O-])cc1[N+](=O)[O-],0,training
COc1cc(C(=O)C=Cc2ccc(OCCSCCCCCCCCCCSCCOc3ccc(C=CC(=O)c4cc(OC)c(OC)c(OC)c4)cc3)cc2)cc(OC)c1OC,0,training
CN(C)CC(NC(NCS)C(=O)NCCNc1ccc(NCCNC(=O)C(NCS)NC(CN(C)C)OCCl)c2c(O)c3c(c(O)c12)C(=O)C=CC3=O)OCCl,0,training
COC(=O)c1cc(Cc2cc(C(c3cc(Cc4cc(Cl)c(O)c(C(=O)OC)c4)c(O)c(C(=O)OC)c3)C(Cl)(Cl)Cl)cc(C(=O)OC)c2O)cc(Cl)c1O,0,training
CCCCCCCCCCCCCCCCOP(=O)(O)Oc1ccc(C=Cc2ccc(OP(=O)(O)OCCCCCCCCCCCCCCCC)cc2)cc1,0,training
CCCCCCCCCCCOc1ccc(C(=O)C(=O)c2ccc(OCCCCCCCCCCC)c(OCCCCCCCCCCC)c2)cc1OCCCCCCCCCCC,0,training
C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(=CC)c1C)=Cc1[nH]c3c(c1C)C(=O)C(C(=O)OC)C3=C1N=C(C=2)C(C)C1CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,0,training
NCC(CS)C(=O)NC(CS)C(=O)NC(CS)C(=O)NCCNc1ccc(NCCNC(=O)C(CS)NC(=O)C(CS)NC(=O)C(CN)CS)c2c1C(=O)c1c(O)ccc(O)c1C2=O,0,training
CCCCC(CC)CN(Cc1cc(CN(CC(CC)CCCC)CC(CC)CCCC)c(O)c(CN(CC(CC)CCCC)CC(CC)CCCC)c1)CC(CC)CCCC,0,training
COc1ccc2nc3cc(Cl)ccc3c(NCCC[N+](C)(C)CCCCCCCCCCCCCCCC[N+](C)(C)CCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)c2c1,0,training
Cc1c(CSCC(=O)O)c(=O)c2c(O)c3c(O)c(CSCC(=O)O)c(O)c4c5c(O)c(CSCC(=O)O)c(O)c6c(=O)c7c(O)c(CSCC(=O)O)c(C)c8c1c2c(c34)c(c65)c78,0,training
CC1(C(=O)NCCN(CCNC(=O)C2(C)CC3(C)CC(C)(C2)C(=O)NC3=O)CCNC(=O)C2(C)CC3(C)CC(C)(C2)C(=O)NC3=O)CC2(C)CC(C)(C1)C(=O)NC2=O,0,training
CC(=O)CC(=O)Nc1c(C)c([Hg+])c(C)c([Hg+])c1[Hg+],0,training
COC(=O)C1=C(C(=O)OC)SC(=C(Br)C(=C2SC(C(=O)OC)=C(C(=O)OC)S2)C(=C2SC(C(=O)OC)=C(C(=O)OC)S2)C(Br)=C2SC(C(=O)OC)=C(C(=O)OC)S2)S1,0,training
Cc1cc(Cc2cc(C)c(NC(=O)C(=O)C3CCC4=NC5C=CC=CC5SC4C3=O)c(C(C)C)c2)cc(C(C)C)c1NC(=O)C(=O)C1CCC2=NC3C=CC=CC3SC2C1=O,0,training
O=C(CC(CC(=O)Oc1c(Br)cc(Br)cc1C(=O)O)C(=O)Oc1c(Br)cc(Br)cc1C(=O)O)Oc1c(Br)cc(Br)cc1C(=O)O,0,training
CCOC(=O)c1sc2nc1CSc1sc(=S)sc1SCc1nc(sc1C(=O)OCC)-c1nc(c(C(=O)OCC)s1)CSc1sc(=S)sc1SCc1nc-2sc1C(=O)OCC,0,training
CN(C)CCCSCC(COc1nccc(-c2ccc(-c3ccc(-c4ccnc(OCC(CSCCCN(C)C)SCCCN(C)C)n4)s3)s2)n1)SCCCN(C)C,1,training
CCCCCCCCC=CCCCCCCCCN=Cc1c(O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=NCCCCCCCCC=CCCCCCCCC)c4c3O)c(O)c12,0,training
O=C(O)COc1ccc(C(=O)C(SSC(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2C=C(c3ccc(Cl)cc3)SS2)=C2C=C(c3ccc(Cl)cc3)SS2)c(Cl)c1Cl,0,training
O=C(O)COc1ccc(C(=O)C(SSC(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2C=C(c3ccc(Br)cc3)SS2)=C2C=C(c3ccc(Br)cc3)SS2)c(Cl)c1Cl,0,training
Cc1cccc(C2=CC(=C(SSC(C(=O)c3ccc(OCC(=O)O)c(Cl)c3Cl)=C3C=C(c4cccc(C)c4)SS3)C(=O)c3ccc(OCC(=O)O)c(Cl)c3Cl)SS2)c1,0,training
O=C(O)COc1ccc(C(=O)C(SSC(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2C=C(c3ccc(F)cc3)SS2)=C2C=C(c3ccc(F)cc3)SS2)c(Cl)c1Cl,0,training
O=C(O)COc1ccc(C(=O)C(SSC(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2C=C(c3ccccc3Cl)SS2)=C2C=C(c3ccccc3Cl)SS2)c(Cl)c1Cl,0,training
Cc1ccccc1C1=CC(=C(SSC(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2C=C(c3ccccc3C)SS2)C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)SS1,0,training
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,0,training
CCCCCCCCCCCC(=O)Oc1c(Cl)cc(Cl)c(OC(=O)C(=O)Oc2c(Cl)cc(Cl)c(OC(=O)CCCCCCCCCCC)c2Cl)c1Cl,0,training
CCCCCCCOc1ccc(C=Cc2cc[n+](CCCCCCCC[n+]3ccc(C=Cc4ccc(OCCCCCCC)cc4)cc3)cc2)cc1,0,training
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COc1c2cc(C(C)(C)C)cc1Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCCCCCCCCC)CCCCCCCCCC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCCCCCCCCC)CCCCCCCCCC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCCCCCCCCC)CCCCCCCCCC)C2,0,training
COCCN(CCOC)C(=O)COc1c2cc(C(C)(C)C)cc1Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCOC)CCOC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCOC)CCOC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCOC)CCOC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)N(CCOC)CCOC)C2,0,training
COC(Cc1cc(C(O)(c2ccc(C(C)(C)C)cc2)c2cc(CC(OC)(c3cc(C(OC)(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c(C)cc3C)c3cc(C(OC)(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c(C)cc3C)c(C)cc2C)c(C)cc1C)(c1cc(C(OC)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c(C)cc1C)c1cc(C(OC)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c(C)cc1C,0,training
CCCCCCCCSCC1OC2OC3C(CSCCCCCCCC)OC(OC4C(CSCCCCCCCC)OC(OC5C(CSCCCCCCCC)OC(OC6C(CSCCCCCCCC)OC(OC7C(CSCCCCCCCC)OC(OC8C(CSCCCCCCCC)OC(OC1C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C8OS(=O)(=O)O)C(OS(=O)(=O)O)C7OS(=O)(=O)O)C(OS(=O)(=O)O)C6OS(=O)(=O)O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O,1,training
O=C(O)CSCc1cc2c(O)c(c1)Cc1cc(CSCC(=O)O)cc(c1O)Cc1cc(CSCC(=O)O)cc(c1O)Cc1cc(CSCC(=O)O)cc(c1O)C2,0,training
O=C(Nc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,1,training
O=C(Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc(C2=NCCN2)c1)c1ccc(C(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)cc(C3=NCCN3)c2)cc1,1,training
O=C(Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(C5=NCCN5)cc4)cc(C4=NCCN4)c3)cc(C3=NCCN3)c2)cc(C2=NCCN2)c1)c1ccc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5ccc(C6=NCCN6)cc5)cc(C5=NCCN5)c4)cc(C4=NCCN4)c3)cc(C3=NCCN3)c2)cc1,1,training
O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,0,training
O=C(O)c1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1O,0,training
COc1cc(N=Nc2ccccc2)cc(C=[N+](C)[N-]C(N)=S)c1O,0,training
CC1=NC(C)=C(C(=O)Nc2ccccc2C)C(c2ccc(C3C(C(=O)Nc4ccccc4C)=C(C)N=C(C)C3C(=O)Nc3ccccc3C)cc2)C1C(=O)Nc1ccccc1C,0,training
O=C(Nc1ccc(I)cc1)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccc(I)cc1,0,training
Cc1ccc(Nc2nc(C)c(C(C=Cc3ccc(C=CC(=NNC(=O)C[n+]4ccccc4)c4sc(Nc5ccc(C)cc5[N+](=O)[O-])nc4C)cc3)=NNC(=O)C[n+]3ccccc3)s2)c([N+](=O)[O-])c1,0,training
Cc1nc(-n2nc(-c3ccccc3)cc2-c2ccccc2)sc1C(=O)C=Cc1ccc(C=CC(=O)c2sc(-n3nc(-c4ccccc4)cc3-c3ccccc3)nc2C)cc1,0,training
Cc1ccc(S(=O)(=O)NN=C(c2nc3ccc([N+](=O)[O-])cc3[nH]c2=O)C(O)c2ccc(C(O)C(=NNS(=O)(=O)c3ccc(C)cc3)c3nc4ccc([N+](=O)[O-])cc4[nH]c3=O)cc2)cc1,0,training
CN(C)CCCSc1c2ccccc2nc2cc(NCC(=O)Nc3ccccc3-c3ccccc3NC(=O)CNc3ccc4c(SCCCN(C)C)c5ccccc5nc4c3)ccc12,0,training
CCN(CC)CCSc1c2ccccc2nc2cc(NCC(=O)Nc3ccccc3-c3ccccc3NC(=O)CNc3ccc4c(SCCN(CC)CC)c5ccccc5nc4c3)ccc12,0,training
Cc1cc(N(CCC#N)CCC#N)ccc1C=C1N=C(c2cc([N+](=O)[O-])ccc2Cl)N(NC(=O)c2ccc(N=Cc3ccc(N(CCC#N)S(C)(=O)=O)cc3C)cc2)C1=O,0,training
Cc1cc(N(CCC#N)CCC#N)ccc1C=Nc1ccc(C(=O)NN2C(=O)C(=Cc3ccc(N(CCC#N)CCC#N)cc3)N=C2c2cc([N+](=O)[O-])ccc2Cl)cc1,0,training
CCc1cc(Cc2cc(CC)c(NC(=O)C(=O)CC(=O)c3sc(-c4cccnc4)nc3C)c(CC)c2)cc(CC)c1NC(=O)C(=O)CC(=O)c1sc(-c2cccnc2)nc1C,0,training
COC(=O)c1cc(C(=O)OC)c(CC(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)Nc2cccc(C(F)(F)F)c2)nc1CC(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)Nc1cccc(C(F)(F)F)c1,0,training
Cc1cccc(C)c1N=C(NNc1c([N+](=O)[O-])cccc1[N+](=O)[O-])NC(=O)c1ccccc1C(=O)N=C(NNc1c([N+](=O)[O-])cccc1[N+](=O)[O-])Nc1c(C)cccc1C,0,training
COC(=O)c1cc(C(=O)OC)c(CC(=NNC(=O)C[N+](C)(C)C)C(=O)Nc2cccc(C(F)(F)F)c2)nc1CC(=NNC(=O)C[N+](C)(C)C)C(=O)Nc1cccc(C(F)(F)F)c1,0,training
Cc1ccc2cc(NC(=O)CBr)c3ccc(C)nc3c2n1,0,training
CC(=O)C(C(C)=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0,training
Cc1ccc(C(=O)Nc2ccc(CP(=O)(O)O)cc2CP(=O)(O)O)cc1NC(=O)Nc1cc(C(=O)Nc2ccc(CP(=O)(O)O)cc2CP(=O)(O)O)ccc1C,0,training
Cc1ccc(C(=O)Nc2ccc(CP(=O)(O)O)cc2CP(=O)(O)O)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(CP(=O)(O)O)cc4CP(=O)(O)O)ccc3C)c2)c1,0,training
O=S(=O)(c1ccc(N=C2NC(c3ccc(O)cc3)(c3ccccc3O)c3ccccc32)cc1)c1ccc(N=C2NC(c3ccc(O)cc3)(c3ccccc3O)c3ccccc32)cc1,0,training
Cc1ccc(S(=O)(=O)N(CCN2C(=O)c3ccccc3C2=O)c2cc3c4c(c2)Oc2cc(N(CCN5C(=O)c6ccccc6C5=O)S(=O)(=O)c5ccc(C)cc5)cc5c2C4(C)c2c(cc(N(CCN4C(=O)c6ccccc6C4=O)S(=O)(=O)c4ccc(C)cc4)cc2O5)O3)cc1,0,training
Cc1cc(S(=O)(=O)n2ccnc2Oc2cccc(Cl)c2)c(SSc2cc(Cl)c(C)cc2S(=O)(=O)n2ccnc2Oc2cccc(Cl)c2)cc1Cl,0,training
O=C(CCCC[n+]1ccccc1)Sc1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1,1,training
Cc1ccnc(NS(=O)(=O)c2ccc(N=Cc3ccccc3O)cc2)n1,0,training
O=S(=O)(Nc1ncccn1)c1ccc(N=Cc2ccccc2O)cc1,0,training
O=C(Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1)c1ccccc1SSc1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1,1,training
Cc1ccc(N=CNc2ccc(C)cc2)cc1,0,training
O=C([O-])c1ccc2c(c1)C1=NC3=[N+]4C(=NC5=c6ccc(C(=O)[O-])cc6=C6N=C7c8ccc(C(=O)[O-])cc8C8=[N+]7[Gd+3]4(N1C2=N8)N56)c1cc(C(=O)[O-])ccc13,0,training
CS(=O)(=O)c1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)[n+](-c3cc(-c4ccc(S(C)(=O)=O)cc4)c([O-])c(-c4ccc(S(C)(=O)=O)cc4)c3)c(-c3ccc(S(C)(=O)=O)cc3)c2)cc1,0,training
Cc1ccc(S(=O)(=O)N2CCN3CCN(CCN(C)CCN4CCN(CC4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN4CCN(CCN(C)CCN5CCN(CC5)CCN(S(=O)(=O)c5ccc(C)cc5)CCN(S(=O)(=O)c5ccc(C)cc5)CCN(S(=O)(=O)c5ccc(C)cc5)CC2)CC4)CC3)cc1,0,training
Cc1cc2c(C(C)C)c(O)c(O)c(C=Nc3ccc(C(=O)NCC(=O)O)cc3)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=Nc3ccc(C(=O)NCC(=O)O)cc3)c2c1O,0,training
Cc1cc2c(C(C)C)c(O)c(O)c(C=Nc3ccc(N=Nc4ccccc4)cc3)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=Nc3ccc(N=Nc4ccccc4)cc3)c2c1O,0,training
